load_zone,fuel,period,fuel_cost
07-juarez,natural_gas_cogen,2036,6.0933304
07-juarez,natural_gas_cogen,2037,6.1772533
07-juarez,natural_gas_cogen,2038,6.2611762
07-juarez,natural_gas_cogen,2039,6.3450991
07-juarez,natural_gas_cogen,2040,6.429022
07-juarez,natural_gas_cogen,2041,6.5129449
07-juarez,natural_gas_cogen,2042,6.5968678
07-juarez,natural_gas_cogen,2043,6.6807907
07-juarez,natural_gas_cogen,2044,6.7647136
07-juarez,natural_gas_cogen,2045,6.8486365
07-juarez,natural_gas_cogen,2046,6.9325594
07-juarez,natural_gas_cogen,2047,7.0164823
07-juarez,natural_gas_cogen,2048,7.1004052
07-juarez,natural_gas_cogen,2049,7.1843281
07-juarez,natural_gas_cogen,2050,7.268251
09-chihuahua,diesel,2020,17.02
09-chihuahua,diesel,2021,17.7695
09-chihuahua,diesel,2022,17.974
09-chihuahua,diesel,2023,18.1785
09-chihuahua,diesel,2024,18.383
09-chihuahua,diesel,2025,18.5875
09-chihuahua,diesel,2026,18.792
09-chihuahua,diesel,2027,18.9965
09-chihuahua,diesel,2028,19.201
09-chihuahua,diesel,2029,19.4055
09-chihuahua,diesel,2030,19.61
09-chihuahua,diesel,2031,19.8145
09-chihuahua,diesel,2032,20.019
09-chihuahua,diesel,2033,20.2235
09-chihuahua,diesel,2034,20.428
09-chihuahua,diesel,2035,20.6325
09-chihuahua,diesel,2036,20.837
09-chihuahua,diesel,2037,21.0415
09-chihuahua,diesel,2038,21.246
09-chihuahua,diesel,2039,21.4505
09-chihuahua,diesel,2040,21.655
09-chihuahua,diesel,2041,21.8595
09-chihuahua,diesel,2042,22.064
09-chihuahua,diesel,2043,22.2685
09-chihuahua,diesel,2044,22.473
09-chihuahua,diesel,2045,22.6775
09-chihuahua,diesel,2046,22.882
09-chihuahua,diesel,2047,23.0865
09-chihuahua,diesel,2048,23.291
09-chihuahua,diesel,2049,23.4955
09-chihuahua,diesel,2050,23.7
09-chihuahua,fuel_oil,2020,10.24
09-chihuahua,fuel_oil,2021,10.5292
09-chihuahua,fuel_oil,2022,10.7414
09-chihuahua,fuel_oil,2023,10.9536
09-chihuahua,fuel_oil,2024,11.1658
09-chihuahua,fuel_oil,2025,11.378
09-chihuahua,fuel_oil,2026,11.5902
09-chihuahua,fuel_oil,2027,11.8024
09-chihuahua,fuel_oil,2028,12.0146
09-chihuahua,fuel_oil,2029,12.2268
09-chihuahua,fuel_oil,2030,12.439
09-chihuahua,fuel_oil,2031,12.6512
09-chihuahua,fuel_oil,2032,12.8634
09-chihuahua,fuel_oil,2033,13.0756
09-chihuahua,fuel_oil,2034,13.2878
09-chihuahua,fuel_oil,2035,13.5
09-chihuahua,fuel_oil,2036,13.7122
09-chihuahua,fuel_oil,2037,13.9244
09-chihuahua,fuel_oil,2038,14.1366
09-chihuahua,fuel_oil,2039,14.3488
09-chihuahua,fuel_oil,2040,14.561
09-chihuahua,fuel_oil,2041,14.7732
09-chihuahua,fuel_oil,2042,14.9854
09-chihuahua,fuel_oil,2043,15.1976
09-chihuahua,fuel_oil,2044,15.4098
09-chihuahua,fuel_oil,2045,15.622
09-chihuahua,fuel_oil,2046,15.8342
09-chihuahua,fuel_oil,2047,16.0464
09-chihuahua,fuel_oil,2048,16.2586
09-chihuahua,fuel_oil,2049,16.4708
09-chihuahua,fuel_oil,2050,16.683
09-chihuahua,natural_gas,2020,4.66
09-chihuahua,natural_gas,2021,4.6894624
09-chihuahua,natural_gas,2022,4.7715808
09-chihuahua,natural_gas,2023,4.8536992
09-chihuahua,natural_gas,2024,4.9358176
09-chihuahua,natural_gas,2025,5.017936
09-chihuahua,natural_gas,2026,5.1000544
09-chihuahua,natural_gas,2027,5.1821728
09-chihuahua,natural_gas,2028,5.2642912
09-chihuahua,natural_gas,2029,5.3464096
09-chihuahua,natural_gas,2030,5.428528
09-chihuahua,natural_gas,2031,5.5106464
09-chihuahua,natural_gas,2032,5.5927648
09-chihuahua,natural_gas,2033,5.6748832
09-chihuahua,natural_gas,2034,5.7570016
09-chihuahua,natural_gas,2035,5.83912
09-chihuahua,natural_gas,2036,5.9212384
09-chihuahua,natural_gas,2037,6.0033568
09-chihuahua,natural_gas,2038,6.0854752
09-chihuahua,natural_gas,2039,6.1675936
09-chihuahua,natural_gas,2040,6.249712
09-chihuahua,natural_gas,2041,6.3318304
09-chihuahua,natural_gas,2042,6.4139488
09-chihuahua,natural_gas,2043,6.4960672
09-chihuahua,natural_gas,2044,6.5781856
09-chihuahua,natural_gas,2045,6.660304
09-chihuahua,natural_gas,2046,6.7424224
09-chihuahua,natural_gas,2047,6.8245408
09-chihuahua,natural_gas,2048,6.9066592
09-chihuahua,natural_gas,2049,6.9887776
09-chihuahua,natural_gas,2050,7.070896
09-chihuahua,natural_gas_cogen,2020,4.66
09-chihuahua,natural_gas_cogen,2021,4.6894624
09-chihuahua,natural_gas_cogen,2022,4.7715808
09-chihuahua,natural_gas_cogen,2023,4.8536992
09-chihuahua,natural_gas_cogen,2024,4.9358176
09-chihuahua,natural_gas_cogen,2025,5.017936
09-chihuahua,natural_gas_cogen,2026,5.1000544
09-chihuahua,natural_gas_cogen,2027,5.1821728
09-chihuahua,natural_gas_cogen,2028,5.2642912
09-chihuahua,natural_gas_cogen,2029,5.3464096
09-chihuahua,natural_gas_cogen,2030,5.428528
09-chihuahua,natural_gas_cogen,2031,5.5106464
09-chihuahua,natural_gas_cogen,2032,5.5927648
09-chihuahua,natural_gas_cogen,2033,5.6748832
09-chihuahua,natural_gas_cogen,2034,5.7570016
09-chihuahua,natural_gas_cogen,2035,5.83912
09-chihuahua,natural_gas_cogen,2036,5.9212384
09-chihuahua,natural_gas_cogen,2037,6.0033568
09-chihuahua,natural_gas_cogen,2038,6.0854752
09-chihuahua,natural_gas_cogen,2039,6.1675936
09-chihuahua,natural_gas_cogen,2040,6.249712
09-chihuahua,natural_gas_cogen,2041,6.3318304
09-chihuahua,natural_gas_cogen,2042,6.4139488
09-chihuahua,natural_gas_cogen,2043,6.4960672
09-chihuahua,natural_gas_cogen,2044,6.5781856
09-chihuahua,natural_gas_cogen,2045,6.660304
09-chihuahua,natural_gas_cogen,2046,6.7424224
09-chihuahua,natural_gas_cogen,2047,6.8245408
09-chihuahua,natural_gas_cogen,2048,6.9066592
09-chihuahua,natural_gas_cogen,2049,6.9887776
09-chihuahua,natural_gas_cogen,2050,7.070896
10-durango,diesel,2020,17.02
10-durango,diesel,2021,17.7695
10-durango,diesel,2022,17.974
10-durango,diesel,2023,18.1785
10-durango,diesel,2024,18.383
10-durango,diesel,2025,18.5875
10-durango,diesel,2026,18.792
10-durango,diesel,2027,18.9965
10-durango,diesel,2028,19.201
10-durango,diesel,2029,19.4055
10-durango,diesel,2030,19.61
10-durango,diesel,2031,19.8145
10-durango,diesel,2032,20.019
10-durango,diesel,2033,20.2235
10-durango,diesel,2034,20.428
10-durango,diesel,2035,20.6325
10-durango,diesel,2036,20.837
10-durango,diesel,2037,21.0415
10-durango,diesel,2038,21.246
10-durango,diesel,2039,21.4505
10-durango,diesel,2040,21.655
10-durango,diesel,2041,21.8595
10-durango,diesel,2042,22.064
10-durango,diesel,2043,22.2685
10-durango,diesel,2044,22.473
10-durango,diesel,2045,22.6775
10-durango,diesel,2046,22.882
10-durango,diesel,2047,23.0865
10-durango,diesel,2048,23.291
10-durango,diesel,2049,23.4955
10-durango,diesel,2050,23.7
10-durango,natural_gas,2020,4.81
10-durango,natural_gas,2021,4.8344869
10-durango,natural_gas,2022,4.9184098
10-durango,natural_gas,2023,5.0023327
10-durango,natural_gas,2024,5.0862556
10-durango,natural_gas,2025,5.1701785
10-durango,natural_gas,2026,5.2541014
10-durango,natural_gas,2027,5.3380243
10-durango,natural_gas,2028,5.4219472
10-durango,natural_gas,2029,5.5058701
10-durango,natural_gas,2030,5.589793
10-durango,natural_gas,2031,5.6737159
10-durango,natural_gas,2032,5.7576388
10-durango,natural_gas,2033,5.8415617
10-durango,natural_gas,2034,5.9254846
10-durango,natural_gas,2035,6.0094075
10-durango,natural_gas,2036,6.0933304
10-durango,natural_gas,2037,6.1772533
10-durango,natural_gas,2038,6.2611762
10-durango,natural_gas,2039,6.3450991
10-durango,natural_gas,2040,6.429022
10-durango,natural_gas,2041,6.5129449
10-durango,natural_gas,2042,6.5968678
10-durango,natural_gas,2043,6.6807907
10-durango,natural_gas,2044,6.7647136
10-durango,natural_gas,2045,6.8486365
10-durango,natural_gas,2046,6.9325594
10-durango,natural_gas,2047,7.0164823
10-durango,natural_gas,2048,7.1004052
10-durango,natural_gas,2049,7.1843281
10-durango,natural_gas,2050,7.268251
10-durango,natural_gas_cogen,2020,4.81
10-durango,natural_gas_cogen,2021,4.8344869
10-durango,natural_gas_cogen,2022,4.9184098
10-durango,natural_gas_cogen,2023,5.0023327
10-durango,natural_gas_cogen,2024,5.0862556
10-durango,natural_gas_cogen,2025,5.1701785
10-durango,natural_gas_cogen,2026,5.2541014
10-durango,natural_gas_cogen,2027,5.3380243
10-durango,natural_gas_cogen,2028,5.4219472
10-durango,natural_gas_cogen,2029,5.5058701
10-durango,natural_gas_cogen,2030,5.589793
10-durango,natural_gas_cogen,2031,5.6737159
10-durango,natural_gas_cogen,2032,5.7576388
10-durango,natural_gas_cogen,2033,5.8415617
10-durango,natural_gas_cogen,2034,5.9254846
10-durango,natural_gas_cogen,2035,6.0094075
10-durango,natural_gas_cogen,2036,6.0933304
10-durango,natural_gas_cogen,2037,6.1772533
10-durango,natural_gas_cogen,2038,6.2611762
10-durango,natural_gas_cogen,2039,6.3450991
10-durango,natural_gas_cogen,2040,6.429022
10-durango,natural_gas_cogen,2041,6.5129449
10-durango,natural_gas_cogen,2042,6.5968678
10-durango,natural_gas_cogen,2043,6.6807907
10-durango,natural_gas_cogen,2044,6.7647136
10-durango,natural_gas_cogen,2045,6.8486365
10-durango,natural_gas_cogen,2046,6.9325594
10-durango,natural_gas_cogen,2047,7.0164823
10-durango,natural_gas_cogen,2048,7.1004052
10-durango,natural_gas_cogen,2049,7.1843281
10-durango,natural_gas_cogen,2050,7.268251
11-laguna,diesel,2020,17.02
11-laguna,diesel,2021,17.7695
11-laguna,diesel,2022,17.974
11-laguna,diesel,2023,18.1785
11-laguna,diesel,2024,18.383
11-laguna,diesel,2025,18.5875
11-laguna,diesel,2026,18.792
11-laguna,diesel,2027,18.9965
11-laguna,diesel,2028,19.201
11-laguna,diesel,2029,19.4055
11-laguna,diesel,2030,19.61
11-laguna,diesel,2031,19.8145
11-laguna,diesel,2032,20.019
11-laguna,diesel,2033,20.2235
11-laguna,diesel,2034,20.428
11-laguna,diesel,2035,20.6325
11-laguna,diesel,2036,20.837
11-laguna,diesel,2037,21.0415
11-laguna,diesel,2038,21.246
11-laguna,diesel,2039,21.4505
11-laguna,diesel,2040,21.655
11-laguna,diesel,2041,21.8595
11-laguna,diesel,2042,22.064
11-laguna,diesel,2043,22.2685
11-laguna,diesel,2044,22.473
11-laguna,diesel,2045,22.6775
11-laguna,diesel,2046,22.882
11-laguna,diesel,2047,23.0865
11-laguna,diesel,2048,23.291
11-laguna,diesel,2049,23.4955
11-laguna,diesel,2050,23.7
11-laguna,fuel_oil,2020,9.83
11-laguna,fuel_oil,2021,10.1375
11-laguna,fuel_oil,2022,10.1375
11-laguna,fuel_oil,2023,10.1375
11-laguna,fuel_oil,2024,10.1375
11-laguna,fuel_oil,2025,10.1375
11-laguna,fuel_oil,2026,10.1375
11-laguna,fuel_oil,2027,10.1375
11-laguna,fuel_oil,2028,10.1375
11-laguna,fuel_oil,2029,10.1375
11-laguna,fuel_oil,2030,10.1375
11-laguna,fuel_oil,2031,10.1375
11-laguna,fuel_oil,2032,10.1375
11-laguna,fuel_oil,2033,10.1375
11-laguna,fuel_oil,2034,10.1375
11-laguna,fuel_oil,2035,10.1375
11-laguna,fuel_oil,2036,10.1375
11-laguna,fuel_oil,2037,10.1375
11-laguna,fuel_oil,2038,10.1375
11-laguna,fuel_oil,2039,10.1375
11-laguna,fuel_oil,2040,10.1375
11-laguna,fuel_oil,2041,10.1375
11-laguna,fuel_oil,2042,10.1375
11-laguna,fuel_oil,2043,10.1375
11-laguna,fuel_oil,2044,10.1375
11-laguna,fuel_oil,2045,10.1375
11-laguna,fuel_oil,2046,10.1375
11-laguna,fuel_oil,2047,10.1375
11-laguna,fuel_oil,2048,10.1375
11-laguna,fuel_oil,2049,10.1375
11-laguna,fuel_oil,2050,10.1375
11-laguna,natural_gas,2020,4.66
11-laguna,natural_gas,2021,4.6894624
11-laguna,natural_gas,2022,4.7715808
11-laguna,natural_gas,2023,4.8536992
11-laguna,natural_gas,2024,4.9358176
11-laguna,natural_gas,2025,5.017936
11-laguna,natural_gas,2026,5.1000544
11-laguna,natural_gas,2027,5.1821728
11-laguna,natural_gas,2028,5.2642912
11-laguna,natural_gas,2029,5.3464096
11-laguna,natural_gas,2030,5.428528
11-laguna,natural_gas,2031,5.5106464
11-laguna,natural_gas,2032,5.5927648
11-laguna,natural_gas,2033,5.6748832
11-laguna,natural_gas,2034,5.7570016
11-laguna,natural_gas,2035,5.83912
11-laguna,natural_gas,2036,5.9212384
11-laguna,natural_gas,2037,6.0033568
11-laguna,natural_gas,2038,6.0854752
11-laguna,natural_gas,2039,6.1675936
11-laguna,natural_gas,2040,6.249712
11-laguna,natural_gas,2041,6.3318304
11-laguna,natural_gas,2042,6.4139488
11-laguna,natural_gas,2043,6.4960672
11-laguna,natural_gas,2044,6.5781856
11-laguna,natural_gas,2045,6.660304
11-laguna,natural_gas,2046,6.7424224
11-laguna,natural_gas,2047,6.8245408
11-laguna,natural_gas,2048,6.9066592
11-laguna,natural_gas,2049,6.9887776
11-laguna,natural_gas,2050,7.070896
11-laguna,natural_gas_cogen,2020,4.66
11-laguna,natural_gas_cogen,2021,4.6894624
11-laguna,natural_gas_cogen,2022,4.7715808
11-laguna,natural_gas_cogen,2023,4.8536992
11-laguna,natural_gas_cogen,2024,4.9358176
11-laguna,natural_gas_cogen,2025,5.017936
11-laguna,natural_gas_cogen,2026,5.1000544
11-laguna,natural_gas_cogen,2027,5.1821728
11-laguna,natural_gas_cogen,2028,5.2642912
11-laguna,natural_gas_cogen,2029,5.3464096
11-laguna,natural_gas_cogen,2030,5.428528
11-laguna,natural_gas_cogen,2031,5.5106464
11-laguna,natural_gas_cogen,2032,5.5927648
11-laguna,natural_gas_cogen,2033,5.6748832
11-laguna,natural_gas_cogen,2034,5.7570016
11-laguna,natural_gas_cogen,2035,5.83912
11-laguna,natural_gas_cogen,2036,5.9212384
11-laguna,natural_gas_cogen,2037,6.0033568
11-laguna,natural_gas_cogen,2038,6.0854752
11-laguna,natural_gas_cogen,2039,6.1675936
11-laguna,natural_gas_cogen,2040,6.249712
11-laguna,natural_gas_cogen,2041,6.3318304
11-laguna,natural_gas_cogen,2042,6.4139488
11-laguna,natural_gas_cogen,2043,6.4960672
11-laguna,natural_gas_cogen,2044,6.5781856
11-laguna,natural_gas_cogen,2045,6.660304
11-laguna,natural_gas_cogen,2046,6.7424224
11-laguna,natural_gas_cogen,2047,6.8245408
11-laguna,natural_gas_cogen,2048,6.9066592
11-laguna,natural_gas_cogen,2049,6.9887776
11-laguna,natural_gas_cogen,2050,7.070896
12-rio_escondido,diesel,2020,2.75
12-rio_escondido,diesel,2021,2.7769
12-rio_escondido,diesel,2022,2.7948
12-rio_escondido,diesel,2023,2.8127
12-rio_escondido,diesel,2024,2.8306
12-rio_escondido,diesel,2025,2.8485
12-rio_escondido,diesel,2026,2.8664
12-rio_escondido,diesel,2027,2.8843
12-rio_escondido,diesel,2028,2.9022
12-rio_escondido,diesel,2029,2.9201
12-rio_escondido,diesel,2030,2.938
12-rio_escondido,diesel,2031,2.9559
12-rio_escondido,diesel,2032,2.9738
12-rio_escondido,diesel,2033,2.9917
12-rio_escondido,diesel,2034,3.0096
12-rio_escondido,diesel,2035,3.0275
12-rio_escondido,diesel,2036,3.0454
12-rio_escondido,diesel,2037,3.0633
12-rio_escondido,diesel,2038,3.0812
12-rio_escondido,diesel,2039,3.0991
12-rio_escondido,diesel,2040,3.117
12-rio_escondido,diesel,2041,3.1349
12-rio_escondido,diesel,2042,3.1528
12-rio_escondido,diesel,2043,3.1707
12-rio_escondido,diesel,2044,3.1886
12-rio_escondido,diesel,2045,3.2065
12-rio_escondido,diesel,2046,3.2244
12-rio_escondido,diesel,2047,3.2423
12-rio_escondido,diesel,2048,3.2602
12-rio_escondido,diesel,2049,3.2781
12-rio_escondido,diesel,2050,3.296
12-rio_escondido,fuel_oil,2020,17.02
12-rio_escondido,fuel_oil,2021,17.7695
12-rio_escondido,fuel_oil,2022,17.974
12-rio_escondido,fuel_oil,2023,18.1785
12-rio_escondido,fuel_oil,2024,18.383
12-rio_escondido,fuel_oil,2025,18.5875
12-rio_escondido,fuel_oil,2026,18.792
12-rio_escondido,fuel_oil,2027,18.9965
12-rio_escondido,fuel_oil,2028,19.201
12-rio_escondido,fuel_oil,2029,19.4055
12-rio_escondido,fuel_oil,2030,19.61
12-rio_escondido,fuel_oil,2031,19.8145
12-rio_escondido,fuel_oil,2032,20.019
12-rio_escondido,fuel_oil,2033,20.2235
12-rio_escondido,fuel_oil,2034,20.428
12-rio_escondido,fuel_oil,2035,20.6325
12-rio_escondido,fuel_oil,2036,20.837
12-rio_escondido,fuel_oil,2037,21.0415
12-rio_escondido,fuel_oil,2038,21.246
12-rio_escondido,fuel_oil,2039,21.4505
12-rio_escondido,fuel_oil,2040,21.655
12-rio_escondido,fuel_oil,2041,21.8595
12-rio_escondido,fuel_oil,2042,22.064
12-rio_escondido,fuel_oil,2043,22.2685
12-rio_escondido,fuel_oil,2044,22.473
12-rio_escondido,fuel_oil,2045,22.6775
12-rio_escondido,fuel_oil,2046,22.882
12-rio_escondido,fuel_oil,2047,23.0865
12-rio_escondido,fuel_oil,2048,23.291
12-rio_escondido,fuel_oil,2049,23.4955
12-rio_escondido,fuel_oil,2050,23.7
12-rio_escondido,natural_gas,2020,9.5
12-rio_escondido,natural_gas,2021,9.8152
12-rio_escondido,natural_gas,2022,10.0184
12-rio_escondido,natural_gas,2023,10.2216
12-rio_escondido,natural_gas,2024,10.4248
12-rio_escondido,natural_gas,2025,10.628
12-rio_escondido,natural_gas,2026,10.8312
12-rio_escondido,natural_gas,2027,11.0344
12-rio_escondido,natural_gas,2028,11.2376
12-rio_escondido,natural_gas,2029,11.4408
12-rio_escondido,natural_gas,2030,11.644
12-rio_escondido,natural_gas,2031,11.8472
12-rio_escondido,natural_gas,2032,12.0504
12-rio_escondido,natural_gas,2033,12.2536
12-rio_escondido,natural_gas,2034,12.4568
12-rio_escondido,natural_gas,2035,12.66
12-rio_escondido,natural_gas,2036,12.8632
12-rio_escondido,natural_gas,2037,13.0664
12-rio_escondido,natural_gas,2038,13.2696
12-rio_escondido,natural_gas,2039,13.4728
12-rio_escondido,natural_gas,2040,13.676
12-rio_escondido,natural_gas,2041,13.8792
12-rio_escondido,natural_gas,2042,14.0824
12-rio_escondido,natural_gas,2043,14.2856
12-rio_escondido,natural_gas,2044,14.4888
12-rio_escondido,natural_gas,2045,14.692
12-rio_escondido,natural_gas,2046,14.8952
12-rio_escondido,natural_gas,2047,15.0984
12-rio_escondido,natural_gas,2048,15.3016
12-rio_escondido,natural_gas,2049,15.5048
12-rio_escondido,natural_gas,2050,15.708
12-rio_escondido,natural_gas_cogen,2020,4.51
12-rio_escondido,natural_gas_cogen,2021,4.5444379
12-rio_escondido,natural_gas_cogen,2022,4.6247518
12-rio_escondido,natural_gas_cogen,2023,4.7050657
12-rio_escondido,natural_gas_cogen,2024,4.7853796
12-rio_escondido,natural_gas_cogen,2025,4.8656935
12-rio_escondido,natural_gas_cogen,2026,4.9460074
12-rio_escondido,natural_gas_cogen,2027,5.0263213
12-rio_escondido,natural_gas_cogen,2028,5.1066352
12-rio_escondido,natural_gas_cogen,2029,5.1869491
12-rio_escondido,natural_gas_cogen,2030,5.267263
12-rio_escondido,natural_gas_cogen,2031,5.3475769
12-rio_escondido,natural_gas_cogen,2032,5.4278908
12-rio_escondido,natural_gas_cogen,2033,5.5082047
12-rio_escondido,natural_gas_cogen,2034,5.5885186
12-rio_escondido,natural_gas_cogen,2035,5.6688325
12-rio_escondido,natural_gas_cogen,2036,5.7491464
12-rio_escondido,natural_gas_cogen,2037,5.8294603
12-rio_escondido,natural_gas_cogen,2038,5.9097742
12-rio_escondido,natural_gas_cogen,2039,5.9900881
12-rio_escondido,natural_gas_cogen,2040,6.070402
12-rio_escondido,natural_gas_cogen,2041,6.1507159
12-rio_escondido,natural_gas_cogen,2042,6.2310298
12-rio_escondido,natural_gas_cogen,2043,6.3113437
12-rio_escondido,natural_gas_cogen,2044,6.3916576
12-rio_escondido,natural_gas_cogen,2045,6.4719715
12-rio_escondido,natural_gas_cogen,2046,6.5522854
12-rio_escondido,natural_gas_cogen,2047,6.6325993
12-rio_escondido,natural_gas_cogen,2048,6.7129132
12-rio_escondido,natural_gas_cogen,2049,6.7932271
12-rio_escondido,natural_gas_cogen,2050,6.873541
12-rio_escondido,coal,2020,4.51
12-rio_escondido,coal,2021,4.5444379
12-rio_escondido,coal,2022,4.6247518
12-rio_escondido,coal,2023,4.7050657
12-rio_escondido,coal,2024,4.7853796
12-rio_escondido,coal,2025,4.8656935
12-rio_escondido,coal,2026,4.9460074
12-rio_escondido,coal,2027,5.0263213
12-rio_escondido,coal,2028,5.1066352
12-rio_escondido,coal,2029,5.1869491
12-rio_escondido,coal,2030,5.267263
12-rio_escondido,coal,2031,5.3475769
12-rio_escondido,coal,2032,5.4278908
12-rio_escondido,coal,2033,5.5082047
12-rio_escondido,coal,2034,5.5885186
12-rio_escondido,coal,2035,5.6688325
12-rio_escondido,coal,2036,5.7491464
12-rio_escondido,coal,2037,5.8294603
12-rio_escondido,coal,2038,5.9097742
12-rio_escondido,coal,2039,5.9900881
12-rio_escondido,coal,2040,6.070402
12-rio_escondido,coal,2041,6.1507159
12-rio_escondido,coal,2042,6.2310298
12-rio_escondido,coal,2043,6.3113437
12-rio_escondido,coal,2044,6.3916576
12-rio_escondido,coal,2045,6.4719715
12-rio_escondido,coal,2046,6.5522854
12-rio_escondido,coal,2047,6.6325993
12-rio_escondido,coal,2048,6.7129132
12-rio_escondido,coal,2049,6.7932271
12-rio_escondido,coal,2050,6.873541
13-nuevo_laredo,natural_gas,2020,4.51
13-nuevo_laredo,natural_gas,2021,4.5444379
13-nuevo_laredo,natural_gas,2022,4.6247518
13-nuevo_laredo,natural_gas,2023,4.7050657
13-nuevo_laredo,natural_gas,2024,4.7853796
13-nuevo_laredo,natural_gas,2025,4.8656935
13-nuevo_laredo,natural_gas,2026,4.9460074
13-nuevo_laredo,natural_gas,2027,5.0263213
13-nuevo_laredo,natural_gas,2028,5.1066352
13-nuevo_laredo,natural_gas,2029,5.1869491
13-nuevo_laredo,natural_gas,2030,5.267263
13-nuevo_laredo,natural_gas,2031,5.3475769
13-nuevo_laredo,natural_gas,2032,5.4278908
13-nuevo_laredo,natural_gas,2033,5.5082047
13-nuevo_laredo,natural_gas,2034,5.5885186
13-nuevo_laredo,natural_gas,2035,5.6688325
13-nuevo_laredo,natural_gas,2036,5.7491464
13-nuevo_laredo,natural_gas,2037,5.8294603
13-nuevo_laredo,natural_gas,2038,5.9097742
